time,dt,open,high,low,close,volume
1751119200,2025-06-28 14:00:00+00:00,2422.2,2425.9,2421.85,2425.6,85346.0
1751120100,2025-06-28 14:15:00+00:00,2425.55,2427.35,2425.0,2426.0,72964.0
1751121000,2025-06-28 14:30:00+00:00,2425.9,2427.05,2424.2,2425.8,50485.0
1751121900,2025-06-28 14:45:00+00:00,2425.8,2425.9,2424.1,2425.4,36928.0
1751122800,2025-06-28 15:00:00+00:00,2425.4,2426.6,2424.35,2425.5,32852.0
1751123700,2025-06-28 15:15:00+00:00,2425.55,2427.2,2422.6,2424.25,74556.0
1751124600,2025-06-28 15:30:00+00:00,2424.5,2427.0,2424.3,2426.55,42066.0
1751125500,2025-06-28 15:45:00+00:00,2426.55,2442.3,2426.35,2435.6,445292.0
1751126400,2025-06-28 16:00:00+00:00,2435.5,2443.15,2435.35,2438.05,322511.0
1751127300,2025-06-28 16:15:00+00:00,2438.05,2438.9,2431.0,2436.3,288005.0
1751128200,2025-06-28 16:30:00+00:00,2436.3,2440.35,2431.3,2433.0,169958.0
1751129100,2025-06-28 16:45:00+00:00,2433.0,2434.95,2430.95,2434.35,97417.0
1751130000,2025-06-28 17:00:00+00:00,2434.25,2438.65,2433.8,2437.95,89167.0
1751130900,2025-06-28 17:15:00+00:00,2437.95,2438.25,2432.7,2435.8,86047.0
1751131800,2025-06-28 17:30:00+00:00,2435.8,2441.5,2434.35,2439.2,143402.0
1751132700,2025-06-28 17:45:00+00:00,2439.2,2447.55,2437.8,2443.6,297403.0
1751133600,2025-06-28 18:00:00+00:00,2443.6,2444.3,2437.7,2439.3,174708.0
1751134500,2025-06-28 18:15:00+00:00,2439.3,2440.0,2435.7,2437.6,71258.0
1751135400,2025-06-28 18:30:00+00:00,2437.35,2439.7,2433.1,2434.5,116025.0
1751136300,2025-06-28 18:45:00+00:00,2434.4,2438.25,2432.0,2436.85,106524.0
1751137200,2025-06-28 19:00:00+00:00,2436.75,2436.75,2433.45,2434.75,58318.0
1751138100,2025-06-28 19:15:00+00:00,2434.75,2440.0,2434.6,2435.75,67232.0
1751139000,2025-06-28 19:30:00+00:00,2435.85,2436.5,2431.65,2433.7,68593.0
1751139900,2025-06-28 19:45:00+00:00,2433.4,2434.05,2432.15,2432.8,29012.0
1751140800,2025-06-28 20:00:00+00:00,2432.75,2434.5,2431.05,2431.85,28523.0
1751141700,2025-06-28 20:15:00+00:00,2431.75,2431.85,2426.5,2431.15,133275.0
1751142600,2025-06-28 20:30:00+00:00,2431.05,2433.8,2430.35,2432.0,47662.0
1751143500,2025-06-28 20:45:00+00:00,2432.15,2432.5,2427.65,2428.95,32616.0
1751144400,2025-06-28 21:00:00+00:00,2428.8,2431.45,2428.5,2429.5,23452.0
1751145300,2025-06-28 21:15:00+00:00,2429.65,2431.8,2428.65,2430.8,9417.0
1751146200,2025-06-28 21:30:00+00:00,2430.8,2434.05,2430.65,2432.2,16958.0
1751147100,2025-06-28 21:45:00+00:00,2432.4,2437.65,2430.0,2435.4,23354.0
1751148000,2025-06-28 22:00:00+00:00,2436.0,2437.2,2433.45,2433.85,12725.0
1751148900,2025-06-28 22:15:00+00:00,2434.5,2439.65,2434.15,2437.25,27040.0
1751149800,2025-06-28 22:30:00+00:00,2437.7,2441.15,2435.45,2440.15,33391.0
1751150700,2025-06-28 22:45:00+00:00,2440.15,2440.75,2438.35,2439.45,6315.0
1751151600,2025-06-28 23:00:00+00:00,2440.0,2441.9,2438.8,2439.0,22499.0
1751152500,2025-06-28 23:15:00+00:00,2439.0,2439.2,2436.5,2437.3,14982.0
1751153400,2025-06-28 23:30:00+00:00,2436.9,2437.4,2434.85,2435.6,22981.0
1751154300,2025-06-28 23:45:00+00:00,2435.9,2436.55,2434.2,2435.15,6209.0
1751155200,2025-06-29 00:00:00+00:00,2435.2,2436.25,2431.45,2433.2,20277.0
1751156100,2025-06-29 00:15:00+00:00,2432.95,2439.85,2431.15,2437.0,41838.0
1751157000,2025-06-29 00:30:00+00:00,2436.9,2440.65,2435.6,2436.6,27215.0
1751157900,2025-06-29 00:45:00+00:00,2436.75,2442.25,2436.75,2438.2,27794.0
1751158800,2025-06-29 01:00:00+00:00,2438.1,2438.35,2434.35,2434.35,29603.0
1751159700,2025-06-29 01:15:00+00:00,2434.35,2437.3,2432.7,2433.2,13858.0
1751160600,2025-06-29 01:30:00+00:00,2433.5,2434.9,2429.15,2430.3,49514.0
1751161500,2025-06-29 01:45:00+00:00,2430.2,2431.75,2427.45,2429.15,70023.0
1751162400,2025-06-29 02:00:00+00:00,2429.15,2430.1,2423.5,2426.45,115982.0
1751163300,2025-06-29 02:15:00+00:00,2426.55,2429.6,2425.75,2428.3,32156.0
1751164200,2025-06-29 02:30:00+00:00,2428.2,2433.0,2427.7,2431.1,71676.0
1751165100,2025-06-29 02:45:00+00:00,2431.1,2431.8,2429.75,2431.3,29850.0
1751166000,2025-06-29 03:00:00+00:00,2431.5,2432.5,2429.65,2431.0,27991.0
1751166900,2025-06-29 03:15:00+00:00,2431.0,2432.7,2430.45,2431.1,29754.0
1751167800,2025-06-29 03:30:00+00:00,2431.1,2431.5,2426.25,2426.7,51740.0
1751168700,2025-06-29 03:45:00+00:00,2426.6,2428.4,2426.3,2427.15,33417.0
1751169600,2025-06-29 04:00:00+00:00,2427.35,2430.55,2425.7,2430.5,67552.0
1751170500,2025-06-29 04:15:00+00:00,2430.5,2430.95,2427.75,2428.25,35902.0
1751171400,2025-06-29 04:30:00+00:00,2428.35,2430.6,2427.8,2428.4,20551.0
1751172300,2025-06-29 04:45:00+00:00,2428.5,2429.7,2428.45,2429.25,15117.0
1751173200,2025-06-29 05:00:00+00:00,2429.35,2430.65,2426.25,2429.95,99024.0
1751174100,2025-06-29 05:15:00+00:00,2429.8,2430.35,2427.4,2428.4,65757.0
1751175000,2025-06-29 05:30:00+00:00,2428.4,2430.8,2427.45,2430.6,30741.0
1751175900,2025-06-29 05:45:00+00:00,2430.6,2434.3,2430.6,2433.1,127783.0
1751176800,2025-06-29 06:00:00+00:00,2433.25,2434.95,2433.1,2434.0,58310.0
1751177700,2025-06-29 06:15:00+00:00,2434.0,2434.75,2431.75,2432.85,34967.0
1751178600,2025-06-29 06:30:00+00:00,2432.75,2434.4,2431.95,2434.2,40519.0
1751179500,2025-06-29 06:45:00+00:00,2434.2,2437.25,2432.35,2436.2,89331.0
1751180400,2025-06-29 07:00:00+00:00,2436.35,2438.2,2435.45,2437.8,69846.0
1751181300,2025-06-29 07:15:00+00:00,2437.95,2440.15,2435.7,2438.25,75809.0
1751182200,2025-06-29 07:30:00+00:00,2438.15,2438.95,2436.4,2437.3,55301.0
1751183100,2025-06-29 07:45:00+00:00,2437.05,2440.0,2434.45,2440.0,89378.0
1751184000,2025-06-29 08:00:00+00:00,2440.0,2443.55,2438.05,2439.65,149454.0
1751184900,2025-06-29 08:15:00+00:00,2439.65,2440.95,2437.5,2439.35,56015.0
1751185800,2025-06-29 08:30:00+00:00,2439.25,2446.85,2438.25,2445.85,177798.0
1751186700,2025-06-29 08:45:00+00:00,2445.85,2447.0,2441.75,2443.2,138196.0
1751187600,2025-06-29 09:00:00+00:00,2443.0,2444.7,2438.1,2443.05,147262.0
1751188500,2025-06-29 09:15:00+00:00,2443.05,2449.8,2442.2,2447.95,215978.0
1751189400,2025-06-29 09:30:00+00:00,2447.9,2457.45,2445.8,2453.1,411868.0
1751190300,2025-06-29 09:45:00+00:00,2453.05,2456.0,2445.05,2447.45,264803.0
1751191200,2025-06-29 10:00:00+00:00,2447.45,2458.5,2447.35,2454.85,206351.0
1751192100,2025-06-29 10:15:00+00:00,2454.9,2457.85,2450.5,2453.75,159026.0
1751193000,2025-06-29 10:30:00+00:00,2453.9,2454.55,2449.8,2450.4,117396.0
1751193900,2025-06-29 10:45:00+00:00,2450.5,2457.8,2446.5,2455.85,226289.0
1751194800,2025-06-29 11:00:00+00:00,2456.0,2456.8,2452.55,2453.15,118011.0
1751195700,2025-06-29 11:15:00+00:00,2453.15,2455.55,2452.3,2454.05,56957.0
1751196600,2025-06-29 11:30:00+00:00,2454.15,2457.9,2454.1,2457.0,115556.0
1751197500,2025-06-29 11:45:00+00:00,2457.1,2463.0,2456.95,2461.35,348682.0
1751198400,2025-06-29 12:00:00+00:00,2461.35,2462.55,2450.7,2452.7,288290.0
1751199300,2025-06-29 12:15:00+00:00,2452.9,2456.5,2452.55,2453.15,130419.0
1751200200,2025-06-29 12:30:00+00:00,2453.15,2455.45,2448.7,2448.8,147269.0
1751201100,2025-06-29 12:45:00+00:00,2448.8,2454.0,2448.65,2453.9,127900.0
1751202000,2025-06-29 13:00:00+00:00,2453.9,2456.05,2450.65,2452.9,154333.0
1751202900,2025-06-29 13:15:00+00:00,2453.0,2454.2,2451.25,2451.9,62735.0
1751203800,2025-06-29 13:30:00+00:00,2451.9,2452.3,2447.2,2449.6,147925.0
1751204700,2025-06-29 13:45:00+00:00,2449.3,2450.45,2445.65,2446.45,130615.0
1751205600,2025-06-29 14:00:00+00:00,2446.5,2451.4,2443.8,2450.7,210703.0
1751206500,2025-06-29 14:15:00+00:00,2450.7,2451.1,2445.1,2445.55,106153.0
1751207400,2025-06-29 14:30:00+00:00,2445.55,2445.8,2435.3,2438.35,366266.0
1751208300,2025-06-29 14:45:00+00:00,2438.15,2442.3,2436.1,2439.4,206846.0
1751209200,2025-06-29 15:00:00+00:00,2439.25,2442.75,2436.45,2441.05,103732.0
1751210100,2025-06-29 15:15:00+00:00,2441.05,2441.05,2437.3,2439.6,72614.0
1751211000,2025-06-29 15:30:00+00:00,2439.6,2444.0,2438.75,2442.05,120857.0
1751211900,2025-06-29 15:45:00+00:00,2441.65,2441.65,2431.8,2435.8,251958.0
1751212800,2025-06-29 16:00:00+00:00,2435.8,2438.5,2434.65,2437.15,117847.0
1751213700,2025-06-29 16:15:00+00:00,2437.05,2439.6,2428.65,2432.1,284857.0
1751214600,2025-06-29 16:30:00+00:00,2432.3,2436.1,2430.65,2432.7,154367.0
1751215500,2025-06-29 16:45:00+00:00,2432.7,2439.5,2428.85,2438.35,235179.0
1751216400,2025-06-29 17:00:00+00:00,2438.35,2440.15,2435.8,2437.45,164493.0
1751217300,2025-06-29 17:15:00+00:00,2437.75,2438.2,2435.0,2435.9,67822.0
1751218200,2025-06-29 17:30:00+00:00,2435.9,2437.6,2431.65,2433.6,109605.0
1751219100,2025-06-29 17:45:00+00:00,2433.65,2439.2,2433.3,2438.35,88852.0
1751220000,2025-06-29 18:00:00+00:00,2438.4,2438.5,2433.3,2433.7,66115.0
