time,dt,open,high,low,close,volume
1750998600,2025-06-27 04:30:00+00:00,2448.45,2452.8,2447.75,2449.0,287134.0
1751000400,2025-06-27 05:00:00+00:00,2449.0,2452.2,2434.4,2435.85,390041.0
1751002200,2025-06-27 05:30:00+00:00,2435.85,2440.1,2433.8,2438.7,257406.0
1751004000,2025-06-27 06:00:00+00:00,2438.7,2447.0,2435.85,2440.5,327693.0
1751005800,2025-06-27 06:30:00+00:00,2440.5,2449.9,2438.5,2447.55,234737.0
1751007600,2025-06-27 07:00:00+00:00,2447.65,2459.15,2443.15,2445.1,518736.0
1751009400,2025-06-27 07:30:00+00:00,2445.0,2445.3,2436.85,2441.7,329567.0
1751011200,2025-06-27 08:00:00+00:00,2441.6,2444.4,2434.5,2437.1,328074.0
1751013000,2025-06-27 08:30:00+00:00,2437.15,2464.05,2436.35,2447.75,722749.0
1751014800,2025-06-27 09:00:00+00:00,2447.85,2453.55,2441.5,2447.5,318037.0
1751016600,2025-06-27 09:30:00+00:00,2447.8,2463.25,2447.8,2460.0,373483.0
1751018400,2025-06-27 10:00:00+00:00,2460.1,2461.25,2446.4,2450.9,408309.0
1751020200,2025-06-27 10:30:00+00:00,2450.9,2453.35,2445.05,2445.45,240588.0
1751022000,2025-06-27 11:00:00+00:00,2445.2,2454.4,2442.65,2443.2,358245.0
1751023800,2025-06-27 11:30:00+00:00,2443.25,2447.15,2441.65,2446.9,209537.0
1751025600,2025-06-27 12:00:00+00:00,2446.8,2456.7,2443.4,2452.2,365721.0
1751027400,2025-06-27 12:30:00+00:00,2452.0,2452.4,2425.9,2429.3,995492.0
1751029200,2025-06-27 13:00:00+00:00,2429.1,2436.15,2421.45,2425.15,623609.0
1751031000,2025-06-27 13:30:00+00:00,2425.1,2435.3,2416.15,2427.4,834548.0
1751032800,2025-06-27 14:00:00+00:00,2427.4,2437.75,2415.75,2419.75,776781.0
1751034600,2025-06-27 14:30:00+00:00,2419.9,2427.7,2413.05,2422.8,445090.0
1751036400,2025-06-27 15:00:00+00:00,2422.4,2430.85,2418.7,2430.0,308071.0
1751038200,2025-06-27 15:30:00+00:00,2430.1,2442.45,2428.15,2438.0,818256.0
1751040000,2025-06-27 16:00:00+00:00,2438.15,2440.35,2430.95,2435.05,493895.0
1751041800,2025-06-27 16:30:00+00:00,2434.95,2448.95,2431.2,2432.7,727174.0
1751043600,2025-06-27 17:00:00+00:00,2432.65,2433.15,2414.45,2415.9,833083.0
1751045400,2025-06-27 17:30:00+00:00,2415.85,2418.45,2394.4,2403.9,1236780.0
1751047200,2025-06-27 18:00:00+00:00,2403.9,2408.1,2394.45,2396.7,579164.0
1751049000,2025-06-27 18:30:00+00:00,2396.7,2400.65,2387.4,2394.25,679398.0
1751050800,2025-06-27 19:00:00+00:00,2394.25,2410.0,2391.35,2406.0,537580.0
1751052600,2025-06-27 19:30:00+00:00,2406.0,2416.95,2403.4,2412.0,293211.0
1751054400,2025-06-27 20:00:00+00:00,2412.15,2424.25,2410.7,2421.95,284672.0
1751056200,2025-06-27 20:30:00+00:00,2422.05,2427.55,2420.1,2425.95,187953.0
1751058000,2025-06-27 21:00:00+00:00,2425.95,2428.05,2416.45,2427.4,143232.0
1751059800,2025-06-27 21:30:00+00:00,2427.3,2429.2,2418.45,2419.35,72672.0
1751061600,2025-06-27 22:00:00+00:00,2419.4,2424.2,2419.35,2420.95,46293.0
1751063400,2025-06-27 22:30:00+00:00,2421.05,2424.65,2419.0,2422.05,44114.0
1751065200,2025-06-27 23:00:00+00:00,2421.65,2423.95,2416.1,2416.2,36306.0
1751067000,2025-06-27 23:30:00+00:00,2416.0,2423.5,2414.6,2422.25,79897.0
1751068800,2025-06-28 00:00:00+00:00,2422.4,2423.6,2416.55,2420.1,55472.0
1751070600,2025-06-28 00:30:00+00:00,2420.1,2422.95,2416.65,2417.7,63371.0
1751072400,2025-06-28 01:00:00+00:00,2417.25,2419.7,2408.8,2411.85,150000.0
1751074200,2025-06-28 01:30:00+00:00,2411.95,2418.4,2405.55,2417.2,179287.0
1751076000,2025-06-28 02:00:00+00:00,2417.6,2421.15,2414.1,2420.7,157044.0
1751077800,2025-06-28 02:30:00+00:00,2420.6,2422.35,2417.85,2418.2,121898.0
1751079600,2025-06-28 03:00:00+00:00,2418.25,2422.2,2415.6,2420.15,114658.0
1751081400,2025-06-28 03:30:00+00:00,2420.25,2422.0,2418.0,2420.25,78050.0
1751083200,2025-06-28 04:00:00+00:00,2420.25,2421.35,2417.0,2420.8,79026.0
1751085000,2025-06-28 04:30:00+00:00,2420.8,2421.0,2418.15,2420.5,56222.0
1751086800,2025-06-28 05:00:00+00:00,2420.6,2428.45,2420.45,2423.5,269330.0
1751088600,2025-06-28 05:30:00+00:00,2423.4,2425.45,2417.65,2421.4,231620.0
1751090400,2025-06-28 06:00:00+00:00,2421.5,2426.3,2421.15,2425.3,180769.0
1751092200,2025-06-28 06:30:00+00:00,2425.3,2427.2,2422.7,2426.65,132780.0
1751094000,2025-06-28 07:00:00+00:00,2426.65,2427.35,2423.25,2426.55,105042.0
1751095800,2025-06-28 07:30:00+00:00,2426.45,2433.4,2425.85,2430.95,355524.0
1751097600,2025-06-28 08:00:00+00:00,2431.05,2431.7,2418.8,2423.25,512105.0
1751099400,2025-06-28 08:30:00+00:00,2423.35,2425.0,2420.55,2423.8,109347.0
1751101200,2025-06-28 09:00:00+00:00,2423.6,2424.45,2418.95,2423.2,168654.0
1751103000,2025-06-28 09:30:00+00:00,2423.2,2428.15,2423.2,2426.0,180829.0
1751104800,2025-06-28 10:00:00+00:00,2426.1,2429.5,2424.8,2428.9,178020.0
1751106600,2025-06-28 10:30:00+00:00,2428.8,2429.5,2423.3,2425.65,133658.0
1751108400,2025-06-28 11:00:00+00:00,2425.65,2428.25,2425.6,2427.5,117351.0
1751110200,2025-06-28 11:30:00+00:00,2427.4,2428.0,2425.6,2426.65,83516.0
1751112000,2025-06-28 12:00:00+00:00,2426.9,2427.4,2421.6,2423.4,146427.0
1751113800,2025-06-28 12:30:00+00:00,2423.3,2427.65,2423.3,2425.4,99313.0
1751115600,2025-06-28 13:00:00+00:00,2425.4,2428.6,2421.9,2423.6,113715.0
1751117400,2025-06-28 13:30:00+00:00,2423.6,2423.6,2419.05,2422.3,201091.0
1751119200,2025-06-28 14:00:00+00:00,2422.2,2427.35,2421.85,2426.0,158310.0
1751121000,2025-06-28 14:30:00+00:00,2425.9,2427.05,2424.1,2425.4,87413.0
1751122800,2025-06-28 15:00:00+00:00,2425.4,2427.2,2422.6,2424.25,107408.0
1751124600,2025-06-28 15:30:00+00:00,2424.5,2442.3,2424.3,2435.6,487358.0
1751126400,2025-06-28 16:00:00+00:00,2435.5,2443.15,2431.0,2436.3,610516.0
1751128200,2025-06-28 16:30:00+00:00,2436.3,2440.35,2430.95,2434.35,267375.0
1751130000,2025-06-28 17:00:00+00:00,2434.25,2438.65,2432.7,2435.8,175214.0
1751131800,2025-06-28 17:30:00+00:00,2435.8,2447.55,2434.35,2443.6,440805.0
1751133600,2025-06-28 18:00:00+00:00,2443.6,2444.3,2435.7,2437.6,245966.0
1751135400,2025-06-28 18:30:00+00:00,2437.35,2439.7,2432.0,2436.85,222549.0
1751137200,2025-06-28 19:00:00+00:00,2436.75,2440.0,2433.45,2435.75,125550.0
1751139000,2025-06-28 19:30:00+00:00,2435.85,2436.5,2431.65,2432.8,97605.0
1751140800,2025-06-28 20:00:00+00:00,2432.75,2434.5,2426.5,2431.15,161798.0
1751142600,2025-06-28 20:30:00+00:00,2431.05,2433.8,2427.65,2428.95,80278.0
1751144400,2025-06-28 21:00:00+00:00,2428.8,2431.8,2428.5,2430.8,32869.0
1751146200,2025-06-28 21:30:00+00:00,2430.8,2437.65,2430.0,2435.4,40312.0
1751148000,2025-06-28 22:00:00+00:00,2436.0,2439.65,2433.45,2437.25,39765.0
1751149800,2025-06-28 22:30:00+00:00,2437.7,2441.15,2435.45,2439.45,39706.0
1751151600,2025-06-28 23:00:00+00:00,2440.0,2441.9,2436.5,2437.3,37481.0
1751153400,2025-06-28 23:30:00+00:00,2436.9,2437.4,2434.2,2435.15,29190.0
1751155200,2025-06-29 00:00:00+00:00,2435.2,2439.85,2431.15,2437.0,62115.0
1751157000,2025-06-29 00:30:00+00:00,2436.9,2442.25,2435.6,2438.2,55009.0
1751158800,2025-06-29 01:00:00+00:00,2438.1,2438.35,2432.7,2433.2,43461.0
1751160600,2025-06-29 01:30:00+00:00,2433.5,2434.9,2427.45,2429.15,119537.0
1751162400,2025-06-29 02:00:00+00:00,2429.15,2430.1,2423.5,2428.3,148138.0
1751164200,2025-06-29 02:30:00+00:00,2428.2,2433.0,2427.7,2431.3,101526.0
1751166000,2025-06-29 03:00:00+00:00,2431.5,2432.7,2429.65,2431.1,57745.0
1751167800,2025-06-29 03:30:00+00:00,2431.1,2431.5,2426.25,2427.15,85157.0
1751169600,2025-06-29 04:00:00+00:00,2427.35,2430.95,2425.7,2428.25,103454.0
1751171400,2025-06-29 04:30:00+00:00,2428.35,2430.6,2427.8,2429.25,35668.0
1751173200,2025-06-29 05:00:00+00:00,2429.35,2430.65,2426.25,2428.4,164781.0
1751175000,2025-06-29 05:30:00+00:00,2428.4,2434.3,2427.45,2433.1,158524.0
1751176800,2025-06-29 06:00:00+00:00,2433.25,2434.95,2431.75,2432.85,93277.0
1751178600,2025-06-29 06:30:00+00:00,2432.75,2437.25,2431.95,2436.2,129850.0
1751180400,2025-06-29 07:00:00+00:00,2436.35,2440.15,2435.45,2438.25,145655.0
1751182200,2025-06-29 07:30:00+00:00,2438.15,2440.0,2434.45,2440.0,144679.0
1751184000,2025-06-29 08:00:00+00:00,2440.0,2443.55,2437.5,2439.35,205469.0
1751185800,2025-06-29 08:30:00+00:00,2439.25,2447.0,2438.25,2443.2,315994.0
1751187600,2025-06-29 09:00:00+00:00,2443.0,2449.8,2438.1,2447.95,363240.0
1751189400,2025-06-29 09:30:00+00:00,2447.9,2457.45,2445.05,2447.45,676671.0
1751191200,2025-06-29 10:00:00+00:00,2447.45,2458.5,2447.35,2453.75,365377.0
1751193000,2025-06-29 10:30:00+00:00,2453.9,2457.8,2446.5,2455.85,343685.0
1751194800,2025-06-29 11:00:00+00:00,2456.0,2456.8,2452.3,2454.05,174968.0
1751196600,2025-06-29 11:30:00+00:00,2454.15,2463.0,2454.1,2461.35,464238.0
1751198400,2025-06-29 12:00:00+00:00,2461.35,2462.55,2450.7,2453.15,418709.0
1751200200,2025-06-29 12:30:00+00:00,2453.15,2455.45,2448.65,2453.9,275169.0
1751202000,2025-06-29 13:00:00+00:00,2453.9,2456.05,2450.65,2451.9,217068.0
1751203800,2025-06-29 13:30:00+00:00,2451.9,2452.3,2445.65,2446.45,278540.0
1751205600,2025-06-29 14:00:00+00:00,2446.5,2451.4,2443.8,2445.55,316856.0
1751207400,2025-06-29 14:30:00+00:00,2445.55,2445.8,2435.3,2439.4,573112.0
1751209200,2025-06-29 15:00:00+00:00,2439.25,2442.75,2436.45,2439.6,176346.0
1751211000,2025-06-29 15:30:00+00:00,2439.6,2444.0,2431.8,2435.8,372815.0
1751212800,2025-06-29 16:00:00+00:00,2435.8,2439.6,2428.65,2432.1,402704.0
1751214600,2025-06-29 16:30:00+00:00,2432.3,2439.5,2428.85,2438.35,389546.0
1751216400,2025-06-29 17:00:00+00:00,2438.35,2440.15,2435.0,2435.9,232315.0
1751218200,2025-06-29 17:30:00+00:00,2435.9,2439.2,2431.65,2438.35,198457.0
1751220000,2025-06-29 18:00:00+00:00,2438.4,2442.5,2433.3,2440.7,178432.0
1751221800,2025-06-29 18:30:00+00:00,2440.7,2442.1,2437.05,2437.3,186934.0
1751223600,2025-06-29 19:00:00+00:00,2437.25,2438.55,2432.65,2438.55,145914.0
1751225400,2025-06-29 19:30:00+00:00,2438.3,2438.8,2434.45,2437.35,79590.0
1751227200,2025-06-29 20:00:00+00:00,2437.45,2438.45,2432.2,2434.15,69899.0
1751229000,2025-06-29 20:30:00+00:00,2434.25,2435.7,2431.4,2431.4,52857.0
1751230800,2025-06-29 21:00:00+00:00,2431.75,2435.05,2410.15,2431.4,469545.0
1751232600,2025-06-29 21:30:00+00:00,2432.0,2438.05,2429.6,2430.85,86539.0
1751234400,2025-06-29 22:00:00+00:00,2431.0,2480.25,2429.9,2478.1,466025.0
1751236200,2025-06-29 22:30:00+00:00,2479.0,2510.4,2470.65,2501.45,453095.0
1751238000,2025-06-29 23:00:00+00:00,2502.0,2524.8,2494.25,2505.25,398091.0
1751239800,2025-06-29 23:30:00+00:00,2505.25,2509.65,2496.6,2499.9,148632.0
1751241600,2025-06-30 00:00:00+00:00,2499.65,2519.5,2499.45,2515.55,229773.0
1751243400,2025-06-30 00:30:00+00:00,2515.9,2523.7,2510.2,2518.25,283120.0
1751245200,2025-06-30 01:00:00+00:00,2518.35,2519.35,2504.1,2509.25,255831.0
1751247000,2025-06-30 01:30:00+00:00,2509.05,2519.35,2507.0,2510.25,294950.0
1751248800,2025-06-30 02:00:00+00:00,2510.4,2511.05,2504.8,2506.15,183252.0
1751250600,2025-06-30 02:30:00+00:00,2505.8,2508.55,2498.65,2500.95,265030.0
1751252400,2025-06-30 03:00:00+00:00,2501.0,2504.2,2494.5,2495.55,243313.0
1751254200,2025-06-30 03:30:00+00:00,2495.4,2503.0,2495.25,2498.85,169039.0
1751256000,2025-06-30 04:00:00+00:00,2498.95,2505.0,2498.2,2500.95,183172.0
1751257800,2025-06-30 04:30:00+00:00,2500.7,2502.25,2494.6,2495.3,213461.0
1751259600,2025-06-30 05:00:00+00:00,2495.15,2501.0,2491.95,2496.55,217824.0
1751261400,2025-06-30 05:30:00+00:00,2496.3,2502.85,2494.65,2502.5,239385.0
1751263200,2025-06-30 06:00:00+00:00,2502.5,2503.5,2497.4,2497.7,170729.0
1751265000,2025-06-30 06:30:00+00:00,2497.8,2499.5,2455.45,2463.55,1201196.0
1751266800,2025-06-30 07:00:00+00:00,2463.4,2477.6,2459.65,2475.75,620394.0
1751268600,2025-06-30 07:30:00+00:00,2475.85,2483.25,2471.5,2480.05,349424.0
1751270400,2025-06-30 08:00:00+00:00,2480.05,2486.6,2472.7,2475.75,414673.0
1751272200,2025-06-30 08:30:00+00:00,2475.7,2476.3,2465.45,2468.3,354065.0
1751274000,2025-06-30 09:00:00+00:00,2468.35,2476.65,2467.2,2471.75,223098.0
1751275800,2025-06-30 09:30:00+00:00,2471.8,2473.5,2450.35,2450.95,606166.0
1751277600,2025-06-30 10:00:00+00:00,2450.95,2454.6,2445.8,2452.0,499662.0
1751279400,2025-06-30 10:30:00+00:00,2451.9,2457.3,2449.1,2455.5,240128.0
1751281200,2025-06-30 11:00:00+00:00,2455.2,2467.25,2452.1,2462.95,452555.0
1751283000,2025-06-30 11:30:00+00:00,2462.75,2465.85,2455.9,2457.55,366011.0
1751284800,2025-06-30 12:00:00+00:00,2457.55,2464.35,2457.25,2462.45,261199.0
1751286600,2025-06-30 12:30:00+00:00,2462.45,2464.5,2456.25,2459.25,242534.0
1751288400,2025-06-30 13:00:00+00:00,2459.2,2473.8,2459.1,2472.2,459777.0
1751290200,2025-06-30 13:30:00+00:00,2472.3,2474.0,2457.25,2461.75,732070.0
1751292000,2025-06-30 14:00:00+00:00,2461.65,2469.15,2449.1,2457.9,978108.0
1751293800,2025-06-30 14:30:00+00:00,2457.95,2463.45,2433.15,2438.25,1004798.0
1751295600,2025-06-30 15:00:00+00:00,2438.15,2465.45,2434.95,2462.45,944660.0
1751297400,2025-06-30 15:30:00+00:00,2463.0,2488.05,2457.45,2474.05,1363234.0
1751299200,2025-06-30 16:00:00+00:00,2474.05,2481.55,2461.0,2463.0,916196.0
1751301000,2025-06-30 16:30:00+00:00,2463.0,2477.2,2462.05,2474.65,572224.0
1751302800,2025-06-30 17:00:00+00:00,2474.7,2485.5,2472.9,2480.45,557361.0
1751304600,2025-06-30 17:30:00+00:00,2480.55,2497.85,2476.0,2487.1,735687.0
1751306400,2025-06-30 18:00:00+00:00,2486.85,2499.0,2482.1,2491.55,869345.0
1751308200,2025-06-30 18:30:00+00:00,2491.45,2491.9,2478.7,2485.35,604346.0
1751310000,2025-06-30 19:00:00+00:00,2485.3,2517.7,2484.05,2509.25,899759.0
1751311800,2025-06-30 19:30:00+00:00,2509.25,2518.0,2504.35,2516.3,406828.0
1751313600,2025-06-30 20:00:00+00:00,2515.35,2521.9,2504.55,2513.05,497444.0
1751315400,2025-06-30 20:30:00+00:00,2513.05,2515.25,2501.25,2502.7,274464.0
1751317200,2025-06-30 21:00:00+00:00,2502.7,2504.35,2493.4,2494.95,242741.0
1751319000,2025-06-30 21:30:00+00:00,2495.05,2499.0,2481.65,2487.25,211626.0
1751320800,2025-06-30 22:00:00+00:00,2487.35,2493.7,2484.0,2490.05,172881.0
1751322600,2025-06-30 22:30:00+00:00,2490.05,2495.45,2487.55,2489.6,115197.0
1751324400,2025-06-30 23:00:00+00:00,2490.1,2494.2,2487.1,2490.0,74746.0
1751326200,2025-06-30 23:30:00+00:00,2489.75,2490.4,2483.9,2484.75,109151.0
1751328000,2025-07-01 00:00:00+00:00,2484.75,2495.9,2483.3,2483.6,146919.0
1751329800,2025-07-01 00:30:00+00:00,2483.65,2494.25,2476.65,2492.2,267655.0
1751331600,2025-07-01 01:00:00+00:00,2492.3,2498.0,2489.45,2492.35,178900.0
1751333400,2025-07-01 01:30:00+00:00,2492.35,2500.0,2485.85,2488.0,188008.0
1751335200,2025-07-01 02:00:00+00:00,2487.65,2494.25,2484.55,2493.85,122140.0
1751337000,2025-07-01 02:30:00+00:00,2493.85,2495.0,2481.55,2482.8,194819.0
1751338800,2025-07-01 03:00:00+00:00,2483.15,2487.55,2478.05,2486.9,214715.0
1751340600,2025-07-01 03:30:00+00:00,2486.9,2487.4,2480.7,2484.65,95046.0
1751342400,2025-07-01 04:00:00+00:00,2484.8,2485.2,2475.3,2476.55,171355.0
1751344200,2025-07-01 04:30:00+00:00,2476.85,2479.1,2459.0,2460.45,519487.0
1751346000,2025-07-01 05:00:00+00:00,2460.5,2466.1,2452.3,2454.3,517759.0
1751347800,2025-07-01 05:30:00+00:00,2454.3,2460.7,2450.2,2460.5,415740.0
1751349600,2025-07-01 06:00:00+00:00,2460.25,2460.95,2455.5,2457.0,196261.0
1751351400,2025-07-01 06:30:00+00:00,2456.85,2462.0,2456.5,2458.55,127529.0
1751353200,2025-07-01 07:00:00+00:00,2458.8,2462.75,2444.45,2461.25,572177.0
1751355000,2025-07-01 07:30:00+00:00,2461.1,2468.35,2460.1,2464.15,418970.0
1751356800,2025-07-01 08:00:00+00:00,2464.45,2464.45,2455.55,2459.4,319906.0
1751358600,2025-07-01 08:30:00+00:00,2459.75,2460.35,2450.55,2452.75,249495.0
1751360400,2025-07-01 09:00:00+00:00,2452.65,2458.15,2451.65,2455.85,211657.0
1751362200,2025-07-01 09:30:00+00:00,2455.45,2458.0,2449.5,2456.5,243188.0
1751364000,2025-07-01 10:00:00+00:00,2456.25,2461.15,2453.1,2453.1,295733.0
1751365800,2025-07-01 10:30:00+00:00,2453.1,2458.0,2448.65,2455.35,266243.0
1751367600,2025-07-01 11:00:00+00:00,2455.35,2458.45,2446.75,2450.5,361693.0
1751369400,2025-07-01 11:30:00+00:00,2450.65,2454.35,2441.55,2448.65,388953.0
1751371200,2025-07-01 12:00:00+00:00,2448.65,2452.85,2436.55,2440.95,510539.0
1751373000,2025-07-01 12:30:00+00:00,2441.35,2445.0,2434.0,2436.8,477744.0
1751374800,2025-07-01 13:00:00+00:00,2436.6,2442.0,2434.45,2442.0,360399.0
1751376600,2025-07-01 13:30:00+00:00,2441.6,2446.55,2423.25,2442.4,1167054.0
1751378400,2025-07-01 14:00:00+00:00,2442.45,2456.0,2422.0,2426.55,1286981.0
1751380200,2025-07-01 14:30:00+00:00,2426.25,2432.35,2406.0,2418.95,1277668.0
1751382000,2025-07-01 15:00:00+00:00,2418.8,2427.6,2415.35,2424.2,715108.0
1751383800,2025-07-01 15:30:00+00:00,2424.2,2431.2,2417.7,2422.9,556406.0
1751385600,2025-07-01 16:00:00+00:00,2422.9,2430.5,2418.3,2428.15,463930.0
1751387400,2025-07-01 16:30:00+00:00,2428.0,2430.45,2420.9,2423.9,373180.0
1751389200,2025-07-01 17:00:00+00:00,2423.65,2430.85,2417.1,2426.15,563955.0
1751391000,2025-07-01 17:30:00+00:00,2426.15,2433.75,2423.55,2431.55,367253.0
1751392800,2025-07-01 18:00:00+00:00,2431.7,2432.8,2419.75,2420.75,410035.0
1751394600,2025-07-01 18:30:00+00:00,2420.5,2423.95,2400.3,2409.65,623625.0
1751396400,2025-07-01 19:00:00+00:00,2409.55,2421.6,2403.6,2419.85,452147.0
1751398200,2025-07-01 19:30:00+00:00,2419.85,2420.45,2401.3,2402.1,376799.0
1751400000,2025-07-01 20:00:00+00:00,2401.95,2409.4,2393.25,2408.75,527652.0
1751401800,2025-07-01 20:30:00+00:00,2408.85,2417.9,2408.4,2414.45,172182.0
1751403600,2025-07-01 21:00:00+00:00,2414.1,2417.95,2403.05,2412.85,215055.0
1751405400,2025-07-01 21:30:00+00:00,2412.75,2412.75,2403.95,2406.75,68777.0
1751407200,2025-07-01 22:00:00+00:00,2405.85,2409.8,2398.3,2406.35,115837.0
1751409000,2025-07-01 22:30:00+00:00,2406.95,2412.7,2398.7,2400.05,68500.0
1751410800,2025-07-01 23:00:00+00:00,2399.9,2401.35,2383.7,2396.1,224532.0
1751412600,2025-07-01 23:30:00+00:00,2396.4,2405.5,2395.55,2404.1,107289.0
1751414400,2025-07-02 00:00:00+00:00,2404.2,2409.2,2402.25,2407.05,123935.0
1751416200,2025-07-02 00:30:00+00:00,2407.15,2409.35,2396.95,2397.8,129847.0
1751418000,2025-07-02 01:00:00+00:00,2397.95,2405.75,2372.0,2405.3,510777.0
1751419800,2025-07-02 01:30:00+00:00,2405.15,2410.9,2401.45,2410.5,221982.0
1751421600,2025-07-02 02:00:00+00:00,2410.5,2417.4,2406.45,2413.9,248318.0
1751423400,2025-07-02 02:30:00+00:00,2413.85,2418.4,2410.65,2417.4,148388.0
1751425200,2025-07-02 03:00:00+00:00,2417.4,2431.95,2415.6,2427.85,348021.0
1751427000,2025-07-02 03:30:00+00:00,2427.95,2430.9,2425.0,2429.65,155728.0
1751428800,2025-07-02 04:00:00+00:00,2429.55,2433.0,2424.75,2430.75,206831.0
1751430600,2025-07-02 04:30:00+00:00,2430.8,2441.25,2428.25,2438.9,379807.0
1751432400,2025-07-02 05:00:00+00:00,2438.95,2446.5,2433.6,2438.45,424911.0
1751434200,2025-07-02 05:30:00+00:00,2438.6,2445.25,2437.1,2443.6,270453.0
1751436000,2025-07-02 06:00:00+00:00,2443.6,2448.5,2437.85,2440.0,420770.0
1751437800,2025-07-02 06:30:00+00:00,2440.0,2453.25,2439.95,2451.0,396413.0
1751439600,2025-07-02 07:00:00+00:00,2451.1,2453.85,2441.7,2442.6,415676.0
1751441400,2025-07-02 07:30:00+00:00,2442.65,2450.15,2442.2,2446.2,259173.0
1751443200,2025-07-02 08:00:00+00:00,2446.2,2455.0,2446.2,2450.85,386477.0
1751445000,2025-07-02 08:30:00+00:00,2450.75,2451.55,2443.6,2448.5,249822.0
1751446800,2025-07-02 09:00:00+00:00,2448.55,2452.8,2445.2,2448.2,222701.0
1751448600,2025-07-02 09:30:00+00:00,2448.4,2451.5,2445.6,2448.05,166013.0
1751450400,2025-07-02 10:00:00+00:00,2448.15,2449.3,2442.8,2447.75,223711.0
1751452200,2025-07-02 10:30:00+00:00,2447.6,2453.5,2447.6,2452.6,215405.0
1751454000,2025-07-02 11:00:00+00:00,2452.5,2460.55,2451.0,2454.1,410866.0
1751455800,2025-07-02 11:30:00+00:00,2454.15,2454.35,2441.0,2445.0,526074.0
1751457600,2025-07-02 12:00:00+00:00,2445.05,2447.0,2437.7,2442.0,498434.0
1751459400,2025-07-02 12:30:00+00:00,2442.1,2442.8,2430.5,2437.75,579400.0
1751461200,2025-07-02 13:00:00+00:00,2437.85,2449.2,2435.75,2446.45,593940.0
1751463000,2025-07-02 13:30:00+00:00,2446.75,2458.0,2442.1,2448.9,738428.0
1751464800,2025-07-02 14:00:00+00:00,2448.8,2471.95,2447.65,2463.35,973805.0
1751466600,2025-07-02 14:30:00+00:00,2463.4,2471.3,2458.85,2468.85,799401.0
1751468400,2025-07-02 15:00:00+00:00,2468.75,2502.6,2467.9,2488.55,1491016.0
1751470200,2025-07-02 15:30:00+00:00,2488.4,2502.0,2486.4,2498.25,643476.0
1751472000,2025-07-02 16:00:00+00:00,2498.15,2550.15,2494.45,2538.45,2722914.0
1751473800,2025-07-02 16:30:00+00:00,2538.45,2563.6,2534.65,2560.25,1402208.0
1751475600,2025-07-02 17:00:00+00:00,2560.3,2589.15,2558.25,2580.75,1690094.0
1751477400,2025-07-02 17:30:00+00:00,2580.75,2583.1,2551.75,2566.55,1517290.0
1751479200,2025-07-02 18:00:00+00:00,2566.55,2572.9,2562.7,2571.25,599496.0
1751481000,2025-07-02 18:30:00+00:00,2571.25,2583.5,2567.55,2582.0,506919.0
1751482800,2025-07-02 19:00:00+00:00,2581.95,2584.9,2566.9,2582.1,624656.0
1751484600,2025-07-02 19:30:00+00:00,2581.95,2607.9,2578.25,2604.9,593000.0
1751486400,2025-07-02 20:00:00+00:00,2604.1,2604.15,2585.8,2599.35,440614.0
